seconds,mg
4040,0.000810185
4050,0.000810185
4060,0.000810185
4070,0.000810185
4080,0.000810185
4090,0.000810185
4100,0.000810185
4110,0.000810185
4120,0.000810185
4130,0.000810185
4140,0.000810185
4150,0.000810185
4160,0.000810185
4170,0.000810185
4180,0.000810185
4190,0.000810185
4200,0.000810185
4210,0.000810185
4220,0.000810185
4230,0.000810185
4240,0.000810185
4250,0.000810185
4260,0.000810185
4270,0.000810185
4280,0.000810185
4290,0.000810185
4300,0.000810185
4310,0.000810185
4320,0.000810185
4330,0.000810185
4340,0.000810185
4350,0.000810185
4360,0.000810185
4370,0.000810185
4380,0.000810185
4390,0.000810185
4400,0.000810185
4410,0.000810185
4420,0.000810185
4430,0.000810185
4440,0.000810185
4450,0.000810185
4460,0.000810185
4470,0.000810185
4480,0.000810185
4490,0.000810185
4500,0.000810185
4510,0.000810185
4520,0.000810185
4530,0.000810185
4540,0.000810185
4550,0.000810185
4560,0.000810185
4570,0.000810185
4580,0.000810185
4590,0.000810185
4600,0.000810185
4610,0.000810185
4620,0.000810185
4630,0.000810185
4640,0.000810185
4650,0.000810185
4660,0.000810185
4670,0.000810185
4680,0.000810185
4690,0.000810185
4700,0.000810185
4710,0.000810185
4720,0.000810185
4730,0.000810185
4740,0.000810185
4750,0.000810185
4760,0.000810185
4770,0.000810185
4780,0.000810185
4790,0.000810185
4800,0.000810185
4810,0.000810185
4820,0.000810185
4830,0.000810185
4840,0.000810185
4850,0.000810185
4860,0.000810185
4870,0.000810185
4880,0.000810185
4890,0.000810185
4900,0.000810185
4910,0.000810185
4920,0.000810185
4930,0.000810185
4940,0.000810185
4950,0.000810185
4960,0.000810185
4970,0.000810185
4980,0.000810185
4990,0.000810185
5000,0.000810185
5010,0.000810185
5020,0.000810185
5030,0.000810185
5040,0.000810185
5050,0.000810185
5060,0.000810185
5070,0.000810185
5080,0.000810185
5090,0.000810185
5100,0.000810185
5110,0.000810185
5120,0.000810185
5130,0.000810185
5140,0.000810185
5150,0.000810185
5160,0.000810185
5170,0.000810185
5180,0.000810185
5190,0.000810185
5200,0.000810185
5210,0.000810185
5220,0.000810185
5230,0.000810185
5240,0.000810185
5250,0.000810185
5260,0.000810185
5270,0.000810185
5280,0.000810185
5290,0.000810185
5300,0.000810185
5310,0.000810185
5320,0.000810185
5330,0.000810185
5340,0.000810185
5350,0.000810185
5360,0.000810185
5370,0.000810185
5380,0.000810185
5390,0.000810185
5400,0.000810185
5410,0.000810185
5420,0.000810185
5430,0.000810185
5440,0.000810185
5450,0.000810185
5460,0.000810185
5470,0.000810185
5480,0.000810185
5490,0.000810185
5500,0.000810185
5510,0.000810185
5520,0.000810185
5530,0.000810185
5540,0.000810185
5550,0.000810185
5560,0.000810185
5570,0.000810185
5580,0.000810185
5590,0.000810185
5600,0.000810185
5610,0.000810185
5620,0.000810185
5630,0.000810185
5640,0.000810185
5650,0.000810185
5660,0.000810185
5670,0.000810185
5680,0.000810185
5690,0.000810185
5700,0.000810185
5710,0.000810185
5720,0.000810185
5730,0.000810185
5740,0.000810185
5750,0.000810185
5760,0.000810185
5770,0.000810185
5780,0.000810185
5790,0.000810185
5800,0.000810185
5810,0.000810185
5820,0.000810185
5830,0.000810185
5840,0.000810185
5850,0.000810185
5860,0.000810185
5870,0.000810185
5880,0.000810185
5890,0.000810185
5900,0.000810185
5910,0.000810185
5920,0.000810185
5930,0.000810185
5940,0.000810185
5950,0.000810185
5960,0.000810185
5970,0.000810185
5980,0.000810185
5990,0.000810185
6000,0.000810185
6010,0.000810185
6020,0.000810185
6030,0.000810185
6040,0.000810185
6050,0.000810185
6060,0.000810185
6070,0.000810185
6080,0.000810185
6090,0.000810185
6100,0.000810185
6110,0.000810185
6120,0.000810185
6130,0.000810185
6140,0.000810185
6150,0.000810185
6160,0.000810185
6170,0.000810185
6180,0.000810185
6190,0.000810185
6200,0.000810185
6210,0.000810185
6220,0.000810185
6230,0.000810185
6240,0.000810185
6250,0.000810185
6260,0.000810185
6270,0.000810185
6280,0.000810185
6290,0.000810185
6300,0.000810185
6310,0.000810185
6320,0.000810185
6330,0.000810185
6340,0.000810185
6350,0.000810185
6360,0.000810185
6370,0.000810185
6380,0.000810185
6390,0.000810185
6400,0.000810185
6410,0.000810185
6420,0.000810185
6430,0.000810185
6440,0.000810185
6450,0.000810185
6460,0.000810185
6470,0.000810185
6480,0.000810185
6490,0.000810185
6500,0.000810185
6510,0.000810185
6520,0.000810185
6530,0.000810185
6540,0.000810185
6550,0.000810185
6560,0.000810185
6570,0.000810185
6580,0.000810185
6590,0.000810185
6600,0.000810185
6610,0.000810185
6620,0.000810185
6630,0.000810185
6640,0.000810185
6650,0.000810185
6660,0.000810185
6670,0.000810185
6680,0.000810185
6690,0.000810185
6700,0.000810185
6710,0.000810185
6720,0.000810185
6730,0.000810185
6740,0.000810185
6750,0.000810185
6760,0.000810185
6770,0.000810185
6780,0.000810185
6790,0.000810185
6800,0.000810185
6810,0.000810185
6820,0.000810185
6830,0.000810185
6840,0.000810185
6850,0.000810185
6860,0.000810185
6870,0.000810185
6880,0.000810185
6890,0.000810185
6900,0.000810185
6910,0.000810185
6920,0.000810185
6930,0.000810185
6940,0.000810185
6950,0.000810185
6960,0.000810185
6970,0.000810185
6980,0.000810185
6990,0.000810185
7000,0.000810185
7010,0.000810185
7020,0.000810185
7030,0.000810185
7040,0.000810185
7050,0.000810185
7060,0.000810185
7070,0.000810185
7080,0.000810185
7090,0.000810185
7100,0.000810185
7110,0.000810185
7120,0.000810185
7130,0.000810185
7140,0.000810185
7150,0.000810185
7160,0.000810185
7170,0.000810185
7180,0.000810185
7190,0.000810185
7200,0.000810185
7210,0.000810185
7220,0.000810185
7230,0.000810185
7240,0.000810185
7250,0.000810185
7260,0.000810185
7270,0.000810185
7280,0.000810185
7290,0.000810185
7300,0.000810185
7310,0.000810185
7320,0.000810185
7330,0.000810185
7340,0.000810185
7350,0.000810185
7360,0.000810185
7370,0.000810185
7380,0.000810185
7390,0.000810185
7400,0.000810185
7410,0.000810185
7420,0.000810185
7430,0.000810185
7440,0.000810185
7450,0.000810185
7460,0.000810185
7470,0.000810185
7480,0.000810185
7490,0.000810185
7500,0.000810185
7510,0.000810185
7520,0.000810185
7530,0.000810185
7540,0.000810185
7550,0.000810185
7560,0.000810185
7570,0.000810185
7580,0.000810185
7590,0.000810185
7600,0.000810185
7610,0.000810185
7620,0.000810185
7630,0.000810185
7640,0.000810185
7650,0.000810185
7660,0.000810185
7670,0.000810185
7680,0.000810185
7690,0.000810185
7700,0.000810185
7710,0.000810185
7720,0.000810185
7730,0.000810185
7740,0.000810185
7750,0.000810185
7760,0.000810185
7770,0.000810185
7780,0.000810185
7790,0.000810185
7800,0.000810185
7810,0.000810185
7820,0.000810185
7830,0.000810185
7840,0.000810185
7850,0.000810185
7860,0.000810185
7870,0.000810185
7880,0.000810185
7890,0.000810185
7900,0.000810185
7910,0.000810185
7920,0.000810185
7930,0.000810185
7940,0.000810185
7950,0.000810185
7960,0.000810185
7970,0.000810185
7980,0.000810185
7990,0.000810185
8000,0.000810185
8010,0.000810185
8020,0.000810185
8030,0.000810185
8040,0.000810185
8050,0.000810185
8060,0.000810185
8070,0.000810185
8080,0.000810185
8090,0.000810185
8100,0.000810185
8110,0.000810185
8120,0.000810185
8130,0.000810185
8140,0.000810185
8150,0.000810185
8160,0.000810185
8170,0.000810185
8180,0.000810185
8190,0.000810185
8200,0.000810185
8210,0.000810185
8220,0.000810185
8230,0.000810185
8240,0.000810185
8250,0.000810185
8260,0.000810185
8270,0.000810185
8280,0.000810185
8290,0.000810185
8300,0.000810185
8310,0.000810185
8320,0.000810185
8330,0.000810185
8340,0.000810185
8350,0.000810185
8360,0.000810185
8370,0.000810185
8380,0.000810185
8390,0.000810185
8400,0.000810185
8410,0.000810185
8420,0.000810185
8430,0.000810185
8440,0.000810185
8450,0.000810185
8460,0.000810185
8470,0.000810185
8480,0.000810185
8490,0.000810185
8500,0.000810185
8510,0.000810185
8520,0.000810185
8530,0.000810185
8540,0.000810185
8550,0.000810185
8560,0.000810185
8570,0.000810185
8580,0.000810185
8590,0.000810185
8600,0.000810185
8610,0.000810185
8620,0.000810185
8630,0.000810185
8640,0.000810185
8650,0.000810185
8660,0.000810185
8670,0.000810185
8680,0.000810185
8690,0.000810185
8700,0.000810185
8710,0.000810185
8720,0.000810185
8730,0.000810185
8740,0.000810185
8750,0.000810185
8760,0.000810185
8770,0.000810185
8780,0.000810185
8790,0.000810185
8800,0.000810185
8810,0.000810185
8820,0.000810185
8830,0.000810185
8840,0.000810185
8850,0.000810185
8860,0.000810185
8870,0.000810185
8880,0.000810185
8890,0.000810185
8900,0.000810185
8910,0.000810185
8920,0.000810185
8930,0.000810185
8940,0.000810185
8950,0.000810185
8960,0.000810185
8970,0.000810185
8980,0.000810185
8990,0.000810185
9000,0.000810185
9010,0.000810185
9020,0.000810185
9030,0.000810185
9040,0.000810185
9050,0.000810185
9060,0.000810185
9070,0.000810185
9080,0.000810185
9090,0.000810185
9100,0.000810185
9110,0.000810185
9120,0.000810185
9130,0.000810185
9140,0.000810185
9150,0.000810185
9160,0.000810185
9170,0.000810185
9180,0.000810185
9190,0.000810185
9200,0.000810185
9210,0.000810185
9220,0.000810185
9230,0.000810185
9240,0.000810185
9250,0.000810185
9260,0.000810185
9270,0.000810185
9280,0.000810185
9290,0.000810185
9300,0.000810185
9310,0.000810185
9320,0.000810185
9330,0.000810185
9340,0.000810185
9350,0.000810185
9360,0.000810185
9370,0.000810185
9380,0.000810185
9390,0.000810185
9400,0.000810185
9410,0.000810185
9420,0.000810185
9430,0.000810185
9440,0.000810185
9450,0.000810185
9460,0.000810185
9470,0.000810185
9480,0.000810185
9490,0.000810185
9500,0.000810185
9510,0.000810185
9520,0.000810185
9530,0.000810185
9540,0.000810185
9550,0.000810185
9560,0.000810185
9570,0.000810185
9580,0.000810185
9590,0.000810185
9600,0.000810185
9610,0.000810185
9620,0.000810185
9630,0.000810185
9640,0.000810185
9650,0.000810185
9660,0.000810185
9670,0.000810185
9680,0.000810185
9690,0.000810185
9700,0.000810185
9710,0.000810185
9720,0.000810185
9730,0.000810185
9740,0.000810185
9750,0.000810185
9760,0.000810185
9770,0.000810185
9780,0.000810185
9790,0.000810185
9800,0.000810185
9810,0.000810185
9820,0.000810185
9830,0.000810185
9840,0.000810185
9850,0.000810185
9860,0.000810185
9870,0.000810185
9880,0.000810185
9890,0.000810185
9900,0.000810185
9910,0.000810185
9920,0.000810185
9930,0.000810185
9940,0.000810185
9950,0.000810185
9960,0.000810185
9970,0.000810185
9980,0.000810185
9990,0.000810185
10000,0.000810185
10010,0.000810185
10020,0.000810185
10030,0.000810185
10040,0.000810185
10050,0.000810185
10060,0.000810185
10070,0.000810185
10080,0.000810185
10090,0.000810185
10100,0.000810185
10110,0.000810185
10120,0.000810185
10130,0.000810185
10140,0.000810185
10150,0.000810185
10160,0.000810185
10170,0.000810185
10180,0.000810185
10190,0.000810185
10200,0.000810185
10210,0.000810185
10220,0.000810185
10230,0.000810185
10240,0.000810185
10250,0.000810185
10260,0.000810185
10270,0.000810185
10280,0.000810185
10290,0.000810185
10300,0.000810185
10310,0.000810185
10320,0.000810185
10330,0.000810185
10340,0.000810185
10350,0.000810185
10360,0.000810185
10370,0.000810185
10380,0.000810185
10390,0.000810185
10400,0.000810185
10410,0.000810185
10420,0.000810185
10430,0.000810185
10440,0.000810185
10450,0.000810185
10460,0.000810185
10470,0.000810185
10480,0.000810185
10490,0.000810185
10500,0.000810185
10510,0.000810185
10520,0.000810185
10530,0.000810185
10540,0.000810185
10550,0.000810185
10560,0.000810185
10570,0.000810185
10580,0.000810185
10590,0.000810185
10600,0.000810185
10610,0.000810185
10620,0.000810185
10630,0.000810185
10640,0.000810185
10650,0.000810185
10660,0.000810185
10670,0.000810185
10680,0.000810185
10690,0.000810185
10700,0.000810185
10710,0.000810185
10720,0.000810185
10730,0.000810185
10740,0.000810185
10750,0.000810185
10760,0.000810185
10770,0.000810185
10780,0.000810185
10790,0.000810185
10800,0.000810185
10810,0.000810185
10820,0.000810185
10830,0.000810185
10840,0.000810185
10850,0.000810185
10860,0.000810185
10870,0.000810185
10880,0.000810185
10890,0.000810185
10900,0.000810185
10910,0.000810185
10920,0.000810185
10930,0.000810185
10940,0.000810185
10950,0.000810185
10960,0.000810185
10970,0.000810185
10980,0.000810185
10990,0.000810185
11000,0.000810185
11010,0.000810185
11020,0.000810185
11030,0.000810185
11040,0.000810185
11050,0.000810185
11060,0.000810185
11070,0.000810185
11080,0.000810185
11090,0.000810185
11100,0.000810185
11110,0.000810185
11120,0.000810185
11130,0.000810185
11140,0.000810185
11150,0.000810185
11160,0.000810185
11170,0.000810185
11180,0.000810185
11190,0.000810185
11200,0.000810185
11210,0.000810185
11220,0.000810185
11230,0.000810185
11240,0.000810185
11250,0.000810185
11260,0.000810185
11270,0.000810185
11280,0.000810185
11290,0.000810185
11300,0.000810185
11310,0.000810185
11320,0.000810185
11330,0.000810185
11340,0.000810185
11350,0.000810185
11360,0.000810185
11370,0.000810185
11380,0.000810185
11390,0.000810185
11400,0.000810185
11410,0.000810185
11420,0.000810185
11430,0.000810185
11440,0.000810185
11450,0.000810185
11460,0.000810185
11470,0.000810185
11480,0.000810185
11490,0.000810185
11500,0.000810185
11510,0.000810185
11520,0.000810185
11530,0.000810185
11540,0.000810185
11550,0.000810185
11560,0.000810185
11570,0.000810185
11580,0.000810185
11590,0.000810185
11600,0.000810185
11610,0.000810185
11620,0.000810185
11630,0.000810185
11640,0.000810185
11650,0.000810185
11660,0.000810185
11670,0.000810185
11680,0.000810185
11690,0.000810185
11700,0.000810185
11710,0.000810185
11720,0.000810185
11730,0.000810185
11740,0.000810185
11750,0.000810185
11760,0.000810185
11770,0.000810185
11780,0.000810185
11790,0.000810185
11800,0.000810185
11810,0.000810185
11820,0.000810185
11830,0.000810185
11840,0.000810185
11850,0.000810185
11860,0.000810185
11870,0.000810185
11880,0.000810185
11890,0.000810185
11900,0.000810185
11910,0.000810185
11920,0.000810185
11930,0.000810185
11940,0.000810185
11950,0.000810185
11960,0.000810185
11970,0.000810185
11980,0.000810185
11990,0.000810185
12000,0.000810185
12010,0.000810185
12020,0.000810185
12030,0.000810185
12040,0.000810185
12050,0.000810185
12060,0.000810185
12070,0.000810185
12080,0.000810185
12090,0.000810185
12100,0.000810185
12110,0.000810185
12120,0.000810185
12130,0.000810185
12140,0.000810185
12150,0.000810185
12160,0.000810185
12170,0.000810185
12180,0.000810185
12190,0.000810185
12200,0.000810185
12210,0.000810185
12220,0.000810185
12230,0.000810185
12240,0.000810185
12250,0.000810185
12260,0.000810185
12270,0.000810185
12280,0.000810185
12290,0.000810185
12300,0.000810185
12310,0.000810185
12320,0.000810185
12330,0.000810185
12340,0.000810185
12350,0.000810185
12360,0.000810185
12370,0.000810185
12380,0.000810185
12390,0.000810185
12400,0.000810185
12410,0.000810185
12420,0.000810185
12430,0.000810185
12440,0.000810185
12450,0.000810185
12460,0.000810185
12470,0.000810185
12480,0.000810185
12490,0.000810185
12500,0.000810185
12510,0.000810185
12520,0.000810185
12530,0.000810185
12540,0.000810185
12550,0.000810185
12560,0.000810185
12570,0.000810185
12580,0.000810185
12590,0.000810185
12600,0.000810185
12610,0.000810185
12620,0.000810185
12630,0.000810185
12640,0.000810185
12650,0.000810185
12660,0.000810185
12670,0.000810185
12680,0.000810185
12690,0.000810185
12700,0.000810185
12710,0.000810185
12720,0.000810185
12730,0.000810185
12740,0.000810185
12750,0.000810185
12760,0.000810185
12770,0.000810185
12780,0.000810185
12790,0.000810185
12800,0.000810185
12810,0.000810185
12820,0.000810185
12830,0.000810185
12840,0.000810185
12850,0.000810185
12860,0.000810185
12870,0.000810185
12880,0.000810185
12890,0.000810185
12900,0.000810185
12910,0.000810185
12920,0.000810185
12930,0.000810185
12940,0.000810185
12950,0.000810185
12960,0.000810185
12970,0.000810185
12980,0.000810185
12990,0.000810185
13000,0.000810185
13010,0.000810185
13020,0.000810185
13030,0.000810185
13040,0.000810185
13050,0.000810185
13060,0.000810185
13070,0.000810185
13080,0.000810185
13090,0.000810185
13100,0.000810185
13110,0.000810185
13120,0.000810185
13130,0.000810185
13140,0.000810185
13150,0.000810185
13160,0.000810185
13170,0.000810185
13180,0.000810185
13190,0.000810185
13200,0.000810185
13210,0.000810185
13220,0.000810185
13230,0.000810185
13240,0.000810185
13250,0.000810185
13260,0.000810185
13270,0.000810185
13280,0.000810185
13290,0.000810185
13300,0.000810185
13310,0.000810185
13320,0.000810185
13330,0.000810185
13340,0.000810185
13350,0.000810185
13360,0.000810185
13370,0.000810185
13380,0.000810185
13390,0.000810185
13400,0.000810185
13410,0.000810185
13420,0.000810185
13430,0.000810185
13440,0.000810185
13450,0.000810185
13460,0.000810185
13470,0.000810185
13480,0.000810185
13490,0.000810185
13500,0.000810185
13510,0.000810185
13520,0.000810185
13530,0.000810185
13540,0.000810185
13550,0.000810185
13560,0.000810185
13570,0.000810185
13580,0.000810185
13590,0.000810185
13600,0.000810185
13610,0.000810185
13620,0.000810185
13630,0.000810185
13640,0.000810185
13650,0.000810185
13660,0.000810185
13670,0.000810185
13680,0.000810185
13690,0.000810185
13700,0.000810185
13710,0.000810185
13720,0.000810185
13730,0.000810185
13740,0.000810185
13750,0.000810185
13760,0.000810185
13770,0.000810185
13780,0.000810185
13790,0.000810185
13800,0.000810185
13810,0.000810185
13820,0.000810185
13830,0.000810185
13840,0.000810185
13850,0.000810185
13860,0.000810185
13870,0.000810185
13880,0.000810185
13890,0.000810185
13900,0.000810185
13910,0.000810185
13920,0.000810185
13930,0.000810185
13940,0.000810185
13950,0.000810185
13960,0.000810185
13970,0.000810185
13980,0.000810185
13990,0.000810185
14000,0.000810185
14010,0.000810185
14020,0.000810185
14030,0.000810185
14040,0.000810185
14050,0.000810185
14060,0.000810185
14070,0.000810185
14080,0.000810185
14090,0.000810185
14100,0.000810185
14110,0.000810185
14120,0.000810185
14130,0.000810185
14140,0.000810185
14150,0.000810185
14160,0.000810185
14170,0.000810185
14180,0.000810185
14190,0.000810185
14200,0.000810185
14210,0.000810185
14220,0.000810185
14230,0.000810185
14240,0.000810185
14250,0.000810185
14260,0.000810185
14270,0.000810185
14280,0.000810185
14290,0.000810185
14300,0.000810185
14310,0.000810185
14320,0.000810185
14330,0.000810185
14340,0.000810185
14350,0.000810185
14360,0.000810185
14370,0.000810185
14380,0.000810185
14390,0.000810185
14400,0.000810185
14410,0.000810185
14420,0.000810185
14430,0.000810185
14440,0.000810185
14450,0.000810185
14460,0.000810185
14470,0.000810185
14480,0.000810185
14490,0.000810185
14500,0.000810185
14510,0.000810185
14520,0.000810185
14530,0.000810185
14540,0.000810185
14550,0.000810185
14560,0.000810185
14570,0.000810185
14580,0.000810185
14590,0.000810185
14600,0.000810185
14610,0.000810185
14620,0.000810185
14630,0.000810185
14640,0.000810185
14650,0.000810185
14660,0.000810185
14670,0.000810185
14680,0.000810185
14690,0.000810185
14700,0.000810185
14710,0.000810185
14720,0.000810185
14730,0.000810185
14740,0.000810185
14750,0.000810185
14760,0.000810185
14770,0.000810185
14780,0.000810185
14790,0.000810185
14800,0.000810185
14810,0.000810185
14820,0.000810185
14830,0.000810185
14840,0.000810185
14850,0.000810185
14860,0.000810185
14870,0.000810185
14880,0.000810185
14890,0.000810185
14900,0.000810185
14910,0.000810185
14920,0.000810185
14930,0.000810185
14940,0.000810185
14950,0.000810185
14960,0.000810185
14970,0.000810185
14980,0.000810185
14990,0.000810185
15000,0.000810185
15010,0.000810185
15020,0.000810185
15030,0.000810185
15040,0.000810185
15050,0.000810185
15060,0.000810185
15070,0.000810185
15080,0.000810185
15090,0.000810185
15100,0.000810185
15110,0.000810185
15120,0.000810185
15130,0.000810185
15140,0.000810185
15150,0.000810185
15160,0.000810185
15170,0.000810185
15180,0.000810185
15190,0.000810185
15200,0.000810185
15210,0.000810185
15220,0.000810185
15230,0.000810185
15240,0.000810185
15250,0.000810185
15260,0.000810185
15270,0.000810185
15280,0.000810185
15290,0.000810185
15300,0.000810185
15310,0.000810185
15320,0.000810185
15330,0.000810185
15340,0.000810185
15350,0.000810185
15360,0.000810185
15370,0.000810185
15380,0.000810185
15390,0.000810185
15400,0.000810185
15410,0.000810185
15420,0.000810185
15430,0.000810185
15440,0.000810185
15450,0.000810185
15460,0.000810185
15470,0.000810185
15480,0.000810185
15490,0.000810185
15500,0.000810185
15510,0.000810185
15520,0.000810185
15530,0.000810185
15540,0.000810185
15550,0.000810185
15560,0.000810185
15570,0.000810185
15580,0.000810185
15590,0.000810185
15600,0.000810185
15610,0.000810185
15620,0.000810185
15630,0.000810185
15640,0.000810185
